incidente,latitud,longitud,codigo_cierre,clas_con_f_alarma
Robo-Vehiculo con Violencia,19.28375001,-99.16538004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50751998,-99.17503992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27582002,-99.22815,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49187996,-99.07389,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33751997,-99.23769,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35241002,-99.0153,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32903999,-99.14637996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38554001,-99.03705984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40399001,-99.12636,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29191004,-99.22316004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32464,-99.21491,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.378712,-99.107466,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34033004,-98.98589016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47680001,-99.08569008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38252996,-99.04327992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28449998,-99.12170016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49027004,-99.09029988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45231002,-99.21818988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27688004,-99.00653004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33256997,-99.03544992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44855999,-99.21709008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29191004,-99.22316004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26806,-99.167672,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43844003,-99.12121992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32903999,-99.14637996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39523004,-99.08919,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34480997,-99.02535012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29272004,-99.12555,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37759004,-99.19491012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42498998,-99.12201012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47287997,-99.11354004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28449998,-99.12170016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27564002,-99.17472996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47459996,-99.08607996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37297997,-99.14937984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36738343,-99.19513047,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25104,-99.09937,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37440998,-99.14910984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36428003,-99.16184016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47582999,-99.20045988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38123,-99.10919988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37590002,-99.04470984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.19997,-99.10320012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29960999,-99.17713008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39560003,-99.11347992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33639002,-99.06170004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27002996,-99.17246016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25457003,-99.04986,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37186001,-99.10283004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50219,-99.21111012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32738003,-99.06582996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25461998,-99.18411984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36656999,-99.2097,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.340582,-98.995122,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24791003,-99.09137016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32909003,-99.05340996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48037004,-99.08267004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34640999,-99.00583992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26720999,-98.99345988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38627,-99.02634012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.500413,-99.206202,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34940996,-99.08349984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32072003,-99.03705012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33935,-99.050327,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29986001,-99.10451016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47314997,-99.07903008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35299997,-99.11106,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36456002,-99.05577012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25433999,-99.18317016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27067004,-99.18563004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27937997,-99.16707996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42226001,-99.08463996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.216993,-99.213895,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33589997,-99.02500992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44513,-99.08187984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44719001,-99.20670984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35753003,-99.00261,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44209997,-99.1953,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33677,-99.01234008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47733002,-99.11401992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32203997,-99.08371008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55052,-99.13138992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38260997,-99.19938996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36142001,-99.15837012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37661003,-99.19569996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50195996,-99.07337016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33721283,-99.00581705,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55998,-99.136578,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40432004,-99.20549988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32780996,-99.02910996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30772997,-99.15993,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.338268,-99.047793,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38089997,-99.20799,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.396858,-99.187556,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.330607,-99.068516,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40247999,-99.20229984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37825001,-99.16778016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.571895,-99.131582,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33107003,-99.21057012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.381556,-99.041382,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31015997,-99.22878,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34361,-99.05577012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.254309,-99.114403,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41093,-99.19375992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41474996,-99.07332984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47386997,-99.12656988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28808,-99.21805992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.467377,-99.081116,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.197695,-99.16555,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46709,-99.08016984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40945,-99.069165,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32012,-99.15527988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39005,-99.06216984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31015997,-99.22878,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46681001,-99.06882984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46962998,-99.09969012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32012,-99.15527988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50548004,-99.09491004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24548003,-99.17325,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.17520002,-99.03165984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.403996,-99.189771,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.467377,-99.081116,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37196,-99.05069016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.261194,-99.097229,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40841999,-99.07683984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.490669,-99.173698,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36755999,-99.05645016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30268997,-99.18582012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34206002,-98.99268984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34360001,-99.10315008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29071997,-99.14884992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39637997,-99.09518004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39723002,-99.17127,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36641996,-99.20504016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.562333,-99.123919,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36566,-99.04834008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38939003,-99.20100996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34593002,-99.00821016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.20971,-99.05211,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.491415,-99.200665,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38216996,-99.23915016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.254994,-99.010971,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.293651,-99.04699,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26532998,-99.09821016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35648999,-99.26030988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26615996,-99.00663012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38216996,-99.23915016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28643003,-99.15683004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30883004,-99.23320008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34595,-99.00882,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35346,-98.99312,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32267996,-99.05244012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32208002,-99.03652992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55166003,-99.13096008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30078998,-99.15384996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50095997,-99.07497,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47642003,-99.14281992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36135998,-99.18784008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30806999,-99.12097008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29735999,-99.22548996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48984002,-99.19482012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33158996,-99.16877988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30078998,-99.15384996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43703,-99.11953008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47329001,-99.20124,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28781999,-99.24018012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.524809,-99.145854,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41856002,-99.15433992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.383061,-99.181002,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.374455,-99.090967,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34827002,-99.22557996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44657,-99.15441012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41012999,-99.06279012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35187002,-99.05384016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44081,-99.09884016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.324921,-99.041582,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45478997,-99.13833,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.321553,-99.149446,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.470291,-99.190528,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46823003,-99.12508992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54683999,-99.13449996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37851002,-99.12906,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40781996,-99.14454,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30923,-99.18686016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30786002,-99.23007996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36029,-99.049121,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48551,-99.09474,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.309389,-99.05085,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31651001,-99.07589016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3695804,-99.1500162,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31751999,-99.23684004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47868002,-99.08445996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48582998,-99.06874992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28310003,-99.00531,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27798002,-99.22566996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48559004,-99.07791012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31756004,-99.09117,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49586003,-99.17817012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52019999,-99.13564008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45166004,-99.18412992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.365641,-99.150536,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49716998,-99.06887016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42477,-99.1134275,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.556093,-99.126297,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36928997,-99.15008004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49586003,-99.17817012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25618004,-99.04281012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35663003,-99.08655984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48739004,-99.11207016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.338889,-99.074461,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42184997,-99.10676016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41963003,-99.15228,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.18449729,-99.09312936,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35207999,-99.27785016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36521999,-99.11426004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54541997,-99.13708008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29512997,-99.06320988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28556,-99.12445992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.477382,-99.112784,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45854,-99.15590988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.231416,-98.984938,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45080999,-99.15303996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48263003,-99.06768,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36928997,-99.15008004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47097998,-99.12948984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41963003,-99.15228,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37330001,-99.08916984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36746,-99.15495984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.442359,-99.174404,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45080999,-99.15303996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52242002,-99.13206996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50773004,-99.08715996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.358754,-98.999601,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36166004,-99.09545004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38429,-99.21839004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33814997,-99.06693012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50587001,-99.08825004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35207999,-99.27785016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45942002,-99.10729008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41963003,-99.15228,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38636,-99.06712992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26104,-99.17397,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50993999,-99.12227004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34453997,-98.99286012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.300119,-99.256159,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31780997,-99.15627996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.23953004,-99.12317004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35286002,-99.01036008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32867,-99.12432996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39848003,-99.17484012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32838002,-99.16371,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41963003,-99.15228,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30431996,-99.08714016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51183998,-99.14036004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36927998,-99.11860992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3675,-99.026233,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56105,-99.12480012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52073,-99.1323,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44918,-99.19864008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36311003,-99.05676984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47348,-99.14565996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30840002,-99.25454988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.353685,-99.012305,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51769997,-99.13456008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40896998,-99.08201988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46585997,-99.11499012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.347312,-99.081224,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38798999,-99.18169992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37322999,-99.23896008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31696001,-99.26535996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.304413,-99.049953,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47335004,-99.14609988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36752003,-99.11457,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.333644,-99.105599,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.480422,-99.198735,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35352998,-99.0126,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32099003,-99.03695004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33148997,-99.10143,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30314996,-99.14155992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32316002,-99.03735,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.505287,-99.087178,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39538997,-99.05294988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29251997,-99.17766,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33652997,-99.05249988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.441995,-99.167716,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37151,-99.11251008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36773,-99.00861984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26947997,-99.14338008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33371,-99.10280988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26947997,-99.14338008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50564996,-99.20820996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40298003,-99.13003992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30425003,-99.33990984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32822,-99.29126988,D,DELITO DE ALTO IMPACTO
